"bse_scrip_name","nse_scrip_name","sector","company_name","bse_price","nse_price","bse_volume","nse_volume","sentimeter_score","market_cap_in_cr","pe","book_value","dividend_perc","market_lot","industry_pe","eps","pc","price_by_bookvalue","div_yield_perc","face_value","deliverables_perc","sma_30_50_150_200_bse","sma_30_50_150_200_nse","master_url"
"531934 ","SUPREMETEX ","TEXTILES - SPINNING - COTTON BLENDED","Supreme Tex Mart","5.70","5.65","4,289","14,480","NA","46.04","-","-0.17","0.00%","1","16.89","-","-","-","-%","5.00",NA,"5.59, 6.04, 5.61, 6.07","5.46, 5.85, 5.34, 5.77","http://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/supremetexmart/STM03"
"524784 "," ","PHARMACEUTICALS","Supriya Pharmaceuticals","NA","NA","NA","NA","NA","0.00","-","9.26","0.00%","1","36.22","-","-","-","-%","10.00",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/supriyapharmaceuticals/SP22"
"512311 "," ","FINANCE - INVESTMENTS","Surabhi Chemicals & Investments","NA","NA","NA","NA","NA","0.00","-","1.51","0.00%","1","23.87","0.03","-","-","-%","1.00",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/financeinvestments/surabhichemicalsinvestments/SCI07"
"531638 "," ","STEEL - TUBES & PIPES","Suraj","51.50","NA","343","NA","NA","99.21","17.05","44.29","15.00%","1","12.50","3.02","7.55","1.16","2.91%","10.00",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/steeltubespipes/suraj/SS54"
"530227 "," ","FINANCE - INVESTMENTS","Suraj Holdings","NA","NA","NA","NA","NA","0.00","-","18.13","0.00%","1","23.87","* -","-","-","-%","10.00",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/financeinvestments/surajholdings/SH08"
"526211 "," ","VANASPATI & OILS","Suraj Industries","NA","NA","NA","NA","NA","0.00","-","-1.07","0.00%","100","13.49","-","-","-","-%","10.00",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/vanaspatioils/surajindustries/SI49"
"518075 "," ","STEEL - SPONGE IRON","Suraj Products","17.15","NA","926","NA","NA","19.55","13.50","25.43","7.00%","1","6.19","1.27","4.76","0.67","4.08%","10.00",NA,"18.76, 18.67, 18.57, 0.00",", , , ","http://www.moneycontrol.com/india/stockpricequote/steelspongeiron/surajproducts/SP32"
"511517 "," ","FINANCE - INVESTMENTS","Suraj Securities and Finance","NA","NA","NA","NA","NA","0.00","-","","","","-","-","-","-","-%","",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/financeinvestments/surajsecuritiesfinance/SSF04"
"531545 "," ","MISCELLANEOUS","Suraj Stone Corporation","NA","NA","NA","NA","NA","0.00","-","11.13","0.00%","100","6.37","-","-","-","-%","10.00",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/miscellaneous/surajstonecorporation/SSC05"
"531102 ","SURANACORP ","TRADING","Surana Corporation","1.62","1.60","14,800","4,715","NA","3.95","-","-88.73","0.00%","1","20.71","-","-","-","-%","10.00",NA,"1.80, 1.95, 3.63, 5.28","1.84, 1.94, 3.75, 5.39","http://www.moneycontrol.com/india/stockpricequote/trading/suranacorporation/SC51"
"513597 ","SURANAIND ","STEEL - ROLLING","Surana Industries","8.10","8.00","3,500","2,587","NA","36.06","-","150.01","0.00%","1","10.60","-","-","0.05","-%","10.00",NA,"8.87, 10.14, 18.23, 0.00","8.70, 10.03, 16.50, 0.00","http://www.moneycontrol.com/india/stockpricequote/steelrolling/suranaindustries/SI80"
"533298 ","SURANASOL ","MISCELLANEOUS","Surana Solar","21.10","21.20","13,772","52,296","NA","103.83","21.53","9.72","10.00%","1","38.71","0.98","13.44","2.17","2.37%","5.00",NA,"17.42, 17.30, 29.18, 39.19","17.39, 17.27, 29.20, 39.22","http://www.moneycontrol.com/india/stockpricequote/miscellaneous/suranasolar/SV05"
"517530 ","SURANAT&P ","CABLES - TELEPHONE","Surana Telecom and Power","5.30","5.20","7,159","11,218","100%","55.13","53.00","5.57","12.00%","1","23.99","0.10","6.24","0.95","2.26%","1.00",NA,"4.93, 4.64, 6.40, 8.01","4.86, 4.62, 6.32, 7.96","http://www.moneycontrol.com/india/stockpricequote/cablestelephone/suranatelecompower/ST12"
"530185 "," ","TEXTILES - SPINNING - COTTON BLENDED","Surat Textile Mills","2.32","NA","20,727","NA","NA","51.52","-","3.63","0.00%","1","16.89","-","-","0.64","-%","1.00",NA,"1.90, 1.73, 1.62, 1.69",", , , ","http://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/surattextilemills/STM"
"514260 "," ","TEXTILES - PROCESSING","Surbhi Industries.","NA","NA","NA","NA","NA","0.00","-","16.01","0.00%","100","20.02","0.11","-","-","-%","10.00",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/textilesprocessing/surbhiindustries/SI50"
"523077 "," ","HOSPITALS & MEDICAL SERVICES","Surgiplast","NA","NA","NA","NA","NA","0.00","-","","","","-","-","-","-","-%","",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/hospitalsmedicalservices/surgiplast/SL13"
"531126 "," ","COMPUTERS - SOFTWARE MEDIUM & SMALL","Suri Capital and Leasing","NA","NA","NA","NA","NA","0.00","-","-4.38","0.00%","1","21.04","-","-","-","-%","10.00",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/suricapitalleasing/SCL"
"507854 "," ","HOSPITALS & MEDICAL SERVICES","Surlux Diagnostics","NA","NA","NA","NA","NA","0.00","-","","","","-","-","-","-","-%","",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/hospitalsmedicalservices/surluxdiagnostics/SD04"
"523265 "," ","HOSPITALS & MEDICAL SERVICES","Surlux Health Centres","NA","NA","NA","NA","NA","0.00","-","","","","-","-","-","-","-%","",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/hospitalsmedicalservices/surluxhealthcentres/SHC03"
"523515 "," ","HOSPITALS & MEDICAL SERVICES","Surlux Mediquip","NA","NA","NA","NA","NA","0.00","-","","","","-","-","-","-","-%","",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/hospitalsmedicalservices/surluxmediquip/SM08"
"500406 ","SURYAGROIL ","EDIBLE OILS & SOLVENT EXTRACTION","Surya Agroils","NA","NA","NA","NA","NA","0.00","-","5.35","0.00%","1","13.68","-","-","-","-%","10.00",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/suryaagroils/SA09"
"532028 "," ","HOTELS","Surya Funcity","NA","NA","NA","NA","NA","0.00","-","10.21","0.00%","100","57.16","* -","-","-","-%","10.00",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/hotels/suryafuncity/SFL08"
"539253 "," ","MISCELLANEOUS","Surya India","NA","NA","NA","NA","NA","0.00","-","64.50","0.00%","1","23.87","1.48","-","-","-%","10.00",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/miscellaneous/suryaindia/SI98"
"531262 "," ","TYRES","Surya Industrial Corporation","NA","NA","NA","NA","NA","0.00","-","7.15","0.00%","1","11.96","0.20","-","-","-%","10.00",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/tyres/suryaindustrialcorporation/SIC04"
"538575 "," ","MISCELLANEOUS","Surya Marketing","57.70","NA","11","NA","NA","174.43","5,770.00","1.01","0.00%","1","20.71","0.01","2,885.00","57.13","-%","1.00",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/miscellaneous/suryamarketing/SM22"
" "," ","PHARMACEUTICALS","Surya Medicare","NA","NA","NA","NA","NA","0.00","-","","","","-","-","-","-","-%","",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/suryamedicare/SM17"
"517275 "," ","DOMESTIC APPLIANCES","Surya Murphy Richards","NA","NA","NA","NA","NA","0.00","-","","","","-","-","-","-","-%","",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/domesticappliances/suryamurphyrichards/SMR"
"532516 ","SURYAPHARM ","PHARMACEUTICALS","Surya Pharmaceutical","NA","NA","NA","NA","NA","0.00","-","-38.52","0.00%","1","36.22","* -","-","-","-%","1.00",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/suryapharmaceutical/SP34"
"500336 ","SURYAROSNI ","STEEL - TUBES & PIPES","Surya Roshni","139.70","139.70","77,779","209,495","NA","612.32","11.10","185.03","10.00%","1","12.50","12.58","5.51","0.76","0.72%","10.00",NA,"134.71, 131.91, 125.69, 123.47","134.76, 131.93, 125.73, 123.50","http://www.moneycontrol.com/india/stockpricequote/steeltubespipes/suryaroshni/SR01"
"533101 "," ","TEXTILES - SPINNING - COTTON BLENDED","Suryaamba Spinning Mills","39.50","NA","400","NA","100%","11.58","14.26","73.14","10.00%","1","19.95","2.77","2.64","0.54","2.53%","10.00",NA,"38.73, 38.46, 40.80, 0.00",", , , ","http://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/suryaambaspinningmills/SSM11"
"532874 "," ","POWER - GENERATION & DISTRIBUTION","Suryachakra Power Corporation","3.09","NA","785,336","NA","88%","46.24","-","7.74","0.00%","1","11.40","-","-","0.40","-%","10.00",NA,"2.16, 2.11, 2.23, 2.31",", , , ","http://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/suryachakrapowercorporation/SPC02"
"519411 "," ","AQUACULTURE","Suryachakra Seafoods","NA","NA","NA","NA","NA","0.00","-","","0.00%","1","-","-","-","-","-%","",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/aquaculture/suryachakraseafoods/SSL07"
"521022 ","SURYAJYOTI ","TEXTILES - SPINNING - COTTON BLENDED","Suryajyoti Spinning Mills","8.74","8.65","21,660","12,298","NA","17.18","-","27.94","0.00%","1","16.89","-","2.43","0.31","-%","10.00",NA,"8.37, 7.93, 7.97, 7.94","8.33, 7.85, 7.92, 7.83","http://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/suryajyotispinningmills/SSM08"
"511185 "," ","FINANCE - LEASING & HIRE PURCHASE","Suryakripa Finance","NA","NA","NA","NA","NA","0.00","-","-1.43","0.00%","1","23.87","-","-","-","-%","10.00",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/suryakripafinance/SF17"
"521200 ","SURYALAXMI ","TEXTILES - SPINNING - COTTON BLENDED","Suryalakshmi Cotton Mills","108.60","108.65","990","3,586","NA","181.06","12.69","141.65","12.00%","1","16.89","8.56","3.93","0.77","1.10%","10.00",NA,"103.27, 100.94, 98.61, 96.55","103.31, 100.88, 98.61, 96.56","http://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/suryalakshmicottonmills/SCM02"
"514138 "," ","TEXTILES - SPINNING - SYNTHETIC BLENDED","Suryalata Spinning Mills","107.10","NA","1,520","NA","NA","45.70","4.30","177.66","18.00%","1","11.29","24.89","2.37","0.60","1.68%","10.00",NA,"107.82, 108.77, 124.48, 126.50",", , , ","http://www.moneycontrol.com/india/stockpricequote/textilesspinningsyntheticblended/suryalataspinningmills/SSM09"
"519359 "," ","EDIBLE OILS & SOLVENT EXTRACTION","Suryaoday Agro Industries","19.50","NA","560","NA","NA","11.13","19.31","40.95","0.00%","1","13.49","1.01","6.04","0.48","-%","10.00",NA,"18.04, 18.15, 0.00",", , , ","http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/suryaodayagroindustries/SAI05"
"514140 ","SURYVANSPG ","TEXTILES - SPINNING - COTTON BLENDED","Suryavanshi Spinning Mills","8.99","NA","37","NA","NA","4.41","-","28.31","0.00%","1","16.89","-","4.07","0.32","-%","10.00",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/suryavanshispinningmills/SSM10"
"519604 "," ","AQUACULTURE","Suryo Food and Industries","25.15","NA","50","NA","NA","9.96","8.14","-1.47","0.00%","1","51.79","3.09","7.86","-","-%","10.00",NA,"19.11, 17.20, 0.00",", , , ","http://www.moneycontrol.com/india/stockpricequote/aquaculture/suryofoodindustries/SFI"
"531920 "," ","MINING & MINERALS","Suryodaya Allo Metal Powders","NA","NA","NA","NA","NA","0.00","-","-11.99","0.00%","1","27.37","-","-","-","-%","10.00",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/miningminerals/suryodayaallometalpowders/SAM01"
"501178 "," ","FINANCE - INVESTMENTS","Suryodaya Investment & Trading Co.","5.14","NA","0","NA","NA","0.68","1.92","171.26","0.00%","50","23.87","2.68","1.92","0.03","-%","10.00",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/financeinvestments/suryodayainvestmenttradingco/SIT02"
"530753 "," ","PLASTICS","Suryodaya Plastics","NA","NA","NA","NA","NA","0.00","-","0.97","0.00%","1","30.07","-","-","-","-%","10.00",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/plastics/suryodayaplastics/SP23"
"530123 "," ","FINANCE - INVESTMENTS","Sushant Capitals","NA","NA","NA","NA","NA","0.00","-","","","","-","-","-","-","-%","",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/financeinvestments/sushantcapitals/SC30"
"516094 "," ","PACKAGING","Sushil Packaging (India)","NA","NA","NA","NA","NA","0.00","-","","","","-","-","-","-","-%","",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/packaging/sushilpackagingindia/SPI09"
"516034 "," ","PAPER","Sushila Pulp and Papers","NA","NA","NA","NA","NA","0.00","-","","","","-","-","-","-","-%","",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/paper/sushilapulppapers/SPP"
"506192 "," ","MISCELLANEOUS","Sushree Trading","NA","NA","NA","NA","NA","0.00","-","","","","-","-","-","-","-%","",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/miscellaneous/sushreetrading/STL03"
"532782 ","SUTLEJTEX ","TEXTILES - GENERAL","Sutlej Textiles and Industries","502.25","501.15","813","3,888","100%","822.83","7.33","340.74","100.00%","1","19.95","68.50","4.52","1.47","1.99%","10.00",NA,"462.87, 455.07, 442.45, 416.69","462.49, 455.11, 442.41, 416.63","http://www.moneycontrol.com/india/stockpricequote/textilesgeneral/sutlejtextilesindustries/STI9"
"531461 "," ","TEXTILES - READYMADE APPARELS","Suvarna Apparel and Fashion Exports.","NA","NA","NA","NA","NA","0.00","-","-21.45","0.00%","100","23.97","* -","-","-","-%","10.00",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/textilesreadymadeapparels/suvarnaapparelfashionexports/SAF03"
"519305 ","SUVARNAQUA ","AQUACULTURE","Suvarna Aqua Farm and Exports","NA","NA","NA","NA","NA","0.00","-","","","","-","-","-","-","-%","",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/aquaculture/suvarnaaquafarmexports/SAF02"
"530239 ","SUVEN ","PHARMACEUTICALS","Suven Life Sciences","262.90","263.40","75,230","297,850","100%","3,346.26","35.53","43.94","60.00%","1","36.22","7.40","31.60","5.98","0.23%","1.00",NA,"272.76, 269.50, 260.33, 262.51","273.01, 269.76, 260.40, 262.56","http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/suvenlifesciences/SLS01"
"531640 "," ","FOOD PROCESSING","Suvidha Infraestate Corporation","NA","NA","NA","NA","NA","0.00","-","-0.41","0.00%","100","48.30","0.21","-","-","-%","10.00",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/foodprocessing/suvidhainfraestatecorporation/D03"
"537259 "," ","TELECOMMUNICATIONS - SERVICE","Suyog Telematics","133.40","NA","1,000","NA","NA","112.88","-","27.17","0.00%","1000","16.29","* -","-","4.91","-%","10.00",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/telecommunicationsservice/suyogtelematics/ST07"
"532667 ","SUZLON ","POWER - GENERATION & DISTRIBUTION","Suzlon Energy","22.70","22.70","16,121,356","75,795,198","85%","11,325.43","-","-2.83","0.00%","1","31.08","-","-","-","-%","2.00",NA,"23.06, 22.28, 23.09, 23.41","23.07, 22.27, 23.08, 23.40","http://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/suzlonenergy/SE17"
"531885 "," ","FINANCE - INVESTMENTS","SVA India","NA","NA","NA","NA","NA","0.00","-","26.72","0.00%","100","23.87","-","-","-","-%","10.00",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/financeinvestments/svaindia/SVA"
"503301 ","SVADMILLS ","TEXTILES - COMPOSITE MILLS","Svadeshi Millls Company","NA","NA","NA","NA","NA","0.00","-","-107.13","0.00%","50","10.64","-","-","-","-%","10.00",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/textilescompositemills/svadeshimilllscompany/SMC04"
"523722 "," ","COMPUTERS - SOFTWARE MEDIUM & SMALL","Svam Software","0.52","NA","900","NA","NA","0.88","5.78","11.59","0.00%","1","21.04","0.09","3.25","0.04","-%","10.00",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/svamsoftware/SS32"
"503624 "," ","MISCELLANEOUS","Svaraj Trading & Agencies","182.50","NA","5,950","NA","NA","269.19","188.14","10.00","0.00%","1","20.71","0.97","188.14","18.25","-%","10.00",NA,"181.33, 180.94, 182.69, 184.45",", , , ","http://www.moneycontrol.com/india/stockpricequote/miscellaneous/svarajtradingagencies/STA01"
"512449 "," ","TRADING","SVC Resources","NA","NA","NA","NA","NA","0.00","-","-0.43","0.00%","1","20.71","-","-","-","-%","1.00",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/trading/svcresources/PT11"
"524488 ","ATVPETRO ","PETROCHEMICALS","SVC Superchem","0.79","NA","1,450","NA","NA","12.88","-","20.20","0.00%","1","39.63","* -","-","0.04","-%","10.00",NA,"0.83, 0.82, 0.81, 0.80",", , , ","http://www.moneycontrol.com/india/stockpricequote/petrochemicals/svcsuperchem/SVC"
" "," ","CONSTRUCTION & CONTRACTING - CIVIL","SVEC Constructions","NA","NA","NA","NA","NA","0.00","-","","","","-","-","-","-","-%","",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/svecconstructions/SC45"
"522175 ","SVOGL ","OIL DRILLING AND EXPLORATION","SVOGL Oil Gas and Energy","6.21","6.30","13,033","29,439","NA","31.95","-","-16.26","0.00%","1","12.02","-","-","-","-%","10.00",NA,"6.34, 6.31, 7.49, 7.89","6.25, 6.28, 7.75, 8.09","http://www.moneycontrol.com/india/stockpricequote/oildrillingandexploration/svogloilgasenergy/SVO01"
"505590 "," ","FINANCE - INVESTMENTS","SVP Global Ventures","48.50","NA","22,901","NA","NA","61.35","323.33","10.63","0.00%","1","20.71","0.15","186.54","4.56","-%","10.00",NA,"42.85, 39.12, 26.75, 0.00",", , , ","http://www.moneycontrol.com/india/stockpricequote/financeinvestments/svpglobalventures/SM18"
" "," ","PAPER","SVPCL","NA","NA","NA","NA","NA","0.00","-","","","","-","-","-","-","-%","",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/paper/svpcl/S08"
"503659 "," ","FINANCE - INVESTMENTS","SW Investments","NA","NA","NA","NA","NA","0.00","-","52.97","5.00%","1","23.87","2.02","-","-","-%","10.00",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/financeinvestments/swinvestments/LI02"
"519254 "," ","PLANTATIONS - TEA & COFFEE","Swad Industries and Leasing","NA","NA","NA","NA","NA","0.00","-","","","","-","-","-","-","-%","",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/plantationsteacoffee/swadindustriesleasing/SIL"
"506863 "," ","PLASTICS","Swadeshi Industries Leasing Company","3.25","NA","17,531","NA","NA","35.16","162.50","1.01","0.00%","1","30.07","0.02","162.50","3.22","-%","1.00",NA,"3.94, 4.06, 4.55, 4.80",", , , ","http://www.moneycontrol.com/india/stockpricequote/plastics/swadeshiindustriesleasingcompany/SIL01"
"503816 "," ","TEXTILES - SPINNING - SYNTHETIC BLENDED","Swadeshi Polytex","21.00","NA","250","NA","NA","8.19","12.21","-118.13","0.00%","1","11.29","1.72","12.00","-","-%","10.00",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/textilesspinningsyntheticblended/swadeshipolytex/SP25"
